"parking_details_id","parking_id","spaces","updatedon"
"15841","3","-1","Wed, 03 Aug 2022 21:24:26"
"15842","2","227","Wed, 03 Aug 2022 21:24:26"
"15843","5","-1","Wed, 03 Aug 2022 21:24:26"
"15844","4","-1","Wed, 03 Aug 2022 21:24:26"
"15845","3","-1","Wed, 03 Aug 2022 21:24:26"
"15846","2","227","Wed, 03 Aug 2022 21:24:26"
"15847","5","-1","Wed, 03 Aug 2022 21:24:26"
"15848","4","-1","Wed, 03 Aug 2022 21:24:26"
"15849","3","-1","Wed, 03 Aug 2022 21:24:26"
"15850","2","227","Wed, 03 Aug 2022 21:24:26"
"15851","5","-1","Wed, 03 Aug 2022 21:24:26"
"15852","4","-1","Wed, 03 Aug 2022 21:24:26"
"15853","3","-1","Wed, 03 Aug 2022 21:24:26"
"15854","2","227","Wed, 03 Aug 2022 21:24:26"
"15855","5","-1","Wed, 03 Aug 2022 21:24:26"
"15856","4","-1","Wed, 03 Aug 2022 21:24:26"
"15857","3","-1","Wed, 03 Aug 2022 21:24:26"
"15858","2","227","Wed, 03 Aug 2022 21:24:26"
"15859","5","-1","Wed, 03 Aug 2022 21:24:26"
"15860","4","-1","Wed, 03 Aug 2022 21:24:26"
"15861","3","-1","Wed, 03 Aug 2022 21:24:26"
"15862","2","227","Wed, 03 Aug 2022 21:24:26"
"15863","5","-1","Wed, 03 Aug 2022 21:24:26"
"15864","4","-1","Wed, 03 Aug 2022 21:24:26"
"15865","3","-1","Wed, 03 Aug 2022 21:24:26"
"15866","2","227","Wed, 03 Aug 2022 21:24:26"
"15867","5","-1","Wed, 03 Aug 2022 21:24:26"
"15868","4","-1","Wed, 03 Aug 2022 21:24:26"
"15869","3","-1","Wed, 03 Aug 2022 21:24:26"
"15870","2","227","Wed, 03 Aug 2022 21:24:26"
"15871","5","-1","Wed, 03 Aug 2022 21:24:26"
"15872","4","-1","Wed, 03 Aug 2022 21:24:26"
"15873","3","-1","Wed, 03 Aug 2022 21:24:26"
"15874","2","227","Wed, 03 Aug 2022 21:24:26"
"15875","5","-1","Wed, 03 Aug 2022 21:24:26"
"15876","4","-1","Wed, 03 Aug 2022 21:24:26"
"15877","3","-1","Wed, 03 Aug 2022 21:24:26"
"15878","2","227","Wed, 03 Aug 2022 21:24:26"
"15879","5","-1","Wed, 03 Aug 2022 21:24:26"
"15880","4","-1","Wed, 03 Aug 2022 21:24:26"
"15881","3","-1","Wed, 03 Aug 2022 21:24:26"
"15882","2","227","Wed, 03 Aug 2022 21:24:26"
"15883","5","-1","Wed, 03 Aug 2022 21:24:26"
"15884","4","-1","Wed, 03 Aug 2022 21:24:26"
"15885","3","-1","Wed, 03 Aug 2022 21:24:26"
"15886","2","227","Wed, 03 Aug 2022 21:24:26"
"15887","5","-1","Wed, 03 Aug 2022 21:24:26"
"15888","4","-1","Wed, 03 Aug 2022 21:24:26"
"15889","3","-1","Wed, 03 Aug 2022 21:24:26"
"15890","2","227","Wed, 03 Aug 2022 21:24:26"
"15891","5","-1","Wed, 03 Aug 2022 21:24:26"
"15892","4","-1","Wed, 03 Aug 2022 21:24:26"
"15893","3","-1","Wed, 03 Aug 2022 21:24:26"
"15894","2","227","Wed, 03 Aug 2022 21:24:26"
"15895","5","-1","Wed, 03 Aug 2022 21:24:26"
"15896","4","-1","Wed, 03 Aug 2022 21:24:26"
"15897","3","-1","Wed, 03 Aug 2022 21:24:26"
"15898","2","227","Wed, 03 Aug 2022 21:24:26"
"15899","5","-1","Wed, 03 Aug 2022 21:24:26"
"15900","4","-1","Wed, 03 Aug 2022 21:24:26"
"15901","3","-1","Wed, 03 Aug 2022 21:24:26"
"15902","2","227","Wed, 03 Aug 2022 21:24:26"
"15903","5","-1","Wed, 03 Aug 2022 21:24:26"
"15904","4","-1","Wed, 03 Aug 2022 21:24:26"
"15905","3","-1","Wed, 03 Aug 2022 21:24:26"
"15906","2","227","Wed, 03 Aug 2022 21:24:26"
"15907","5","-1","Wed, 03 Aug 2022 21:24:26"
"15908","4","-1","Wed, 03 Aug 2022 21:24:26"
"15909","3","-1","Wed, 03 Aug 2022 21:24:26"
"15910","2","227","Wed, 03 Aug 2022 21:24:26"
"15911","5","-1","Wed, 03 Aug 2022 21:24:26"
"15912","4","-1","Wed, 03 Aug 2022 21:24:26"
"15913","3","-1","Wed, 03 Aug 2022 21:24:26"
"15914","2","227","Wed, 03 Aug 2022 21:24:26"
"15915","5","-1","Wed, 03 Aug 2022 21:24:26"
"15916","4","-1","Wed, 03 Aug 2022 21:24:26"
"15917","3","-1","Wed, 03 Aug 2022 21:24:26"
"15918","2","227","Wed, 03 Aug 2022 21:24:26"
"15919","5","-1","Wed, 03 Aug 2022 21:24:26"
"15920","4","-1","Wed, 03 Aug 2022 21:24:26"
"15921","3","-1","Wed, 03 Aug 2022 21:24:26"
"15922","2","227","Wed, 03 Aug 2022 21:24:26"
"15923","5","-1","Wed, 03 Aug 2022 21:24:26"
"15924","4","-1","Wed, 03 Aug 2022 21:24:26"
"15925","3","-1","Wed, 03 Aug 2022 21:24:26"
"15926","2","227","Wed, 03 Aug 2022 21:24:26"
"15927","5","-1","Wed, 03 Aug 2022 21:24:26"
"15928","4","-1","Wed, 03 Aug 2022 21:24:26"
"15929","3","-1","Wed, 03 Aug 2022 21:24:26"
"15930","2","227","Wed, 03 Aug 2022 21:24:26"
"15931","5","-1","Wed, 03 Aug 2022 21:24:26"
"15932","4","-1","Wed, 03 Aug 2022 21:24:26"
"15933","3","-1","Wed, 03 Aug 2022 21:24:26"
"15934","2","227","Wed, 03 Aug 2022 21:24:26"
"15935","5","-1","Wed, 03 Aug 2022 21:24:26"
"15936","4","-1","Wed, 03 Aug 2022 21:24:26"
"15937","3","-1","Wed, 03 Aug 2022 21:24:26"
"15938","2","227","Wed, 03 Aug 2022 21:24:26"
"15939","5","-1","Wed, 03 Aug 2022 21:24:26"
"15940","4","-1","Wed, 03 Aug 2022 21:24:26"
"15941","3","-1","Wed, 03 Aug 2022 21:24:26"
"15942","2","227","Wed, 03 Aug 2022 21:24:26"
"15943","5","-1","Wed, 03 Aug 2022 21:24:26"
"15944","4","-1","Wed, 03 Aug 2022 21:24:26"
"15945","3","-1","Wed, 03 Aug 2022 21:24:26"
"15946","2","227","Wed, 03 Aug 2022 21:24:26"
"15947","5","-1","Wed, 03 Aug 2022 21:24:26"
"15948","4","-1","Wed, 03 Aug 2022 21:24:26"
"15949","3","-1","Wed, 03 Aug 2022 21:24:26"
"15950","2","227","Wed, 03 Aug 2022 21:24:26"
"15951","5","-1","Wed, 03 Aug 2022 21:24:26"
"15952","4","-1","Wed, 03 Aug 2022 21:24:26"
"15953","3","-1","Wed, 03 Aug 2022 21:24:26"
"15954","2","227","Wed, 03 Aug 2022 21:24:26"
"15955","5","-1","Wed, 03 Aug 2022 21:24:26"
"15956","4","-1","Wed, 03 Aug 2022 21:24:26"
"15957","3","-1","Wed, 03 Aug 2022 21:24:26"
"15958","2","227","Wed, 03 Aug 2022 21:24:26"
"15959","5","-1","Wed, 03 Aug 2022 21:24:26"
"15960","4","-1","Wed, 03 Aug 2022 21:24:26"
"15961","3","-1","Wed, 03 Aug 2022 21:24:26"
"15962","2","227","Wed, 03 Aug 2022 21:24:26"
"15963","5","-1","Wed, 03 Aug 2022 21:24:26"
"15964","4","-1","Wed, 03 Aug 2022 21:24:26"
"15965","3","-1","Wed, 03 Aug 2022 21:24:26"
"15966","2","227","Wed, 03 Aug 2022 21:24:26"
"15967","5","-1","Wed, 03 Aug 2022 21:24:26"
"15968","4","-1","Wed, 03 Aug 2022 21:24:26"
"15969","3","-1","Wed, 03 Aug 2022 21:24:26"
"15970","2","227","Wed, 03 Aug 2022 21:24:26"
"15971","5","-1","Wed, 03 Aug 2022 21:24:26"
"15972","4","-1","Wed, 03 Aug 2022 21:24:26"
"15973","3","-1","Wed, 03 Aug 2022 21:24:26"
"15974","2","227","Wed, 03 Aug 2022 21:24:26"
"15975","5","-1","Wed, 03 Aug 2022 21:24:26"
"15976","4","-1","Wed, 03 Aug 2022 21:24:26"
"15977","3","-1","Wed, 03 Aug 2022 21:24:26"
"15978","2","227","Wed, 03 Aug 2022 21:24:26"
"15979","5","-1","Wed, 03 Aug 2022 21:24:26"
"15980","4","-1","Wed, 03 Aug 2022 21:24:26"
"15981","3","-1","Wed, 03 Aug 2022 21:24:26"
"15982","2","227","Wed, 03 Aug 2022 21:24:26"
"15983","5","-1","Wed, 03 Aug 2022 21:24:26"
"15984","4","-1","Wed, 03 Aug 2022 21:24:26"
"15985","3","-1","Wed, 03 Aug 2022 21:24:26"
"15986","2","227","Wed, 03 Aug 2022 21:24:26"
"15987","5","-1","Wed, 03 Aug 2022 21:24:26"
"15988","4","-1","Wed, 03 Aug 2022 21:24:26"
"15989","3","-1","Wed, 03 Aug 2022 21:24:26"
"15990","2","227","Wed, 03 Aug 2022 21:24:26"
"15991","5","-1","Wed, 03 Aug 2022 21:24:26"
"15992","4","-1","Wed, 03 Aug 2022 21:24:26"
"15993","3","-1","Wed, 03 Aug 2022 21:24:26"
"15994","2","227","Wed, 03 Aug 2022 21:24:26"
"15995","5","-1","Wed, 03 Aug 2022 21:24:26"
"15996","4","-1","Wed, 03 Aug 2022 21:24:26"
"15997","3","-1","Wed, 03 Aug 2022 21:24:26"
"15998","2","227","Wed, 03 Aug 2022 21:24:26"
"15999","5","-1","Wed, 03 Aug 2022 21:24:26"
"16000","4","-1","Wed, 03 Aug 2022 21:24:26"
"16001","3","-1","Wed, 03 Aug 2022 21:24:26"
"16002","2","227","Wed, 03 Aug 2022 21:24:26"
"16003","5","-1","Wed, 03 Aug 2022 21:24:26"
"16004","4","-1","Wed, 03 Aug 2022 21:24:26"
"16005","3","-1","Wed, 03 Aug 2022 21:24:26"
"16006","2","227","Wed, 03 Aug 2022 21:24:26"
"16007","5","-1","Wed, 03 Aug 2022 21:24:26"
"16008","4","-1","Wed, 03 Aug 2022 21:24:26"
"16009","3","-1","Wed, 03 Aug 2022 21:24:26"
"16010","2","227","Wed, 03 Aug 2022 21:24:26"
"16011","5","-1","Wed, 03 Aug 2022 21:24:26"
"16012","4","-1","Wed, 03 Aug 2022 21:24:26"
"16013","3","-1","Wed, 03 Aug 2022 21:24:26"
"16014","2","227","Wed, 03 Aug 2022 21:24:26"
"16015","5","-1","Wed, 03 Aug 2022 21:24:26"
"16016","4","-1","Wed, 03 Aug 2022 21:24:26"
"16017","3","-1","Wed, 03 Aug 2022 21:24:26"
"16018","2","227","Wed, 03 Aug 2022 21:24:26"
"16019","5","-1","Wed, 03 Aug 2022 21:24:26"
"16020","4","-1","Wed, 03 Aug 2022 21:24:26"
"16021","3","-1","Wed, 03 Aug 2022 21:24:26"
"16022","2","227","Wed, 03 Aug 2022 21:24:26"
"16023","5","-1","Wed, 03 Aug 2022 21:24:26"
"16024","4","-1","Wed, 03 Aug 2022 21:24:26"
"16025","3","-1","Wed, 03 Aug 2022 21:24:26"
"16026","2","227","Wed, 03 Aug 2022 21:24:26"
"16027","5","-1","Wed, 03 Aug 2022 21:24:26"
"16028","4","-1","Wed, 03 Aug 2022 21:24:26"
"16029","3","-1","Wed, 03 Aug 2022 21:24:26"
"16030","2","227","Wed, 03 Aug 2022 21:24:26"
"16031","5","-1","Wed, 03 Aug 2022 21:24:26"
"16032","4","-1","Wed, 03 Aug 2022 21:24:26"
"16033","3","-1","Wed, 03 Aug 2022 21:24:26"
"16034","2","227","Wed, 03 Aug 2022 21:24:26"
"16035","5","-1","Wed, 03 Aug 2022 21:24:26"
"16036","4","-1","Wed, 03 Aug 2022 21:24:26"
"16037","3","-1","Wed, 03 Aug 2022 21:24:26"
"16038","2","227","Wed, 03 Aug 2022 21:24:26"
"16039","5","-1","Wed, 03 Aug 2022 21:24:26"
"16040","4","-1","Wed, 03 Aug 2022 21:24:26"
"16041","3","-1","Wed, 03 Aug 2022 21:24:26"
"16042","2","227","Wed, 03 Aug 2022 21:24:26"
"16043","5","-1","Wed, 03 Aug 2022 21:24:26"
"16044","4","-1","Wed, 03 Aug 2022 21:24:26"
"16045","3","-1","Wed, 03 Aug 2022 21:24:26"
"16046","2","227","Wed, 03 Aug 2022 21:24:26"
"16047","5","-1","Wed, 03 Aug 2022 21:24:26"
"16048","4","-1","Wed, 03 Aug 2022 21:24:26"
"16049","3","-1","Wed, 03 Aug 2022 21:24:26"
"16050","2","227","Wed, 03 Aug 2022 21:24:26"
"16051","5","-1","Wed, 03 Aug 2022 21:24:26"
"16052","4","-1","Wed, 03 Aug 2022 21:24:26"
"16053","3","-1","Wed, 03 Aug 2022 21:24:26"
"16054","2","227","Wed, 03 Aug 2022 21:24:26"
"16055","5","-1","Wed, 03 Aug 2022 21:24:26"
"16056","4","-1","Wed, 03 Aug 2022 21:24:26"
"16057","3","-1","Wed, 03 Aug 2022 21:24:26"
"16058","2","227","Wed, 03 Aug 2022 21:24:26"
"16059","5","-1","Wed, 03 Aug 2022 21:24:26"
"16060","4","-1","Wed, 03 Aug 2022 21:24:26"
"16061","3","-1","Wed, 03 Aug 2022 21:24:26"
"16062","2","227","Wed, 03 Aug 2022 21:24:26"
"16063","5","-1","Wed, 03 Aug 2022 21:24:26"
"16064","4","-1","Wed, 03 Aug 2022 21:24:26"
"16065","3","-1","Wed, 03 Aug 2022 21:24:26"
"16066","2","227","Wed, 03 Aug 2022 21:24:26"
"16067","5","-1","Wed, 03 Aug 2022 21:24:26"
"16068","4","-1","Wed, 03 Aug 2022 21:24:26"
"16069","3","-1","Wed, 03 Aug 2022 21:24:26"
"16070","2","227","Wed, 03 Aug 2022 21:24:26"
"16071","5","-1","Wed, 03 Aug 2022 21:24:26"
"16072","4","-1","Wed, 03 Aug 2022 21:24:26"
"16073","3","-1","Wed, 03 Aug 2022 21:24:26"
"16074","2","227","Wed, 03 Aug 2022 21:24:26"
"16075","5","-1","Wed, 03 Aug 2022 21:24:26"
"16076","4","-1","Wed, 03 Aug 2022 21:24:26"
"16077","3","-1","Wed, 03 Aug 2022 21:24:26"
"16078","2","227","Wed, 03 Aug 2022 21:24:26"
"16079","5","-1","Wed, 03 Aug 2022 21:24:26"
"16080","4","-1","Wed, 03 Aug 2022 21:24:26"
"16081","3","-1","Wed, 03 Aug 2022 21:24:26"
"16082","2","227","Wed, 03 Aug 2022 21:24:26"
"16083","5","-1","Wed, 03 Aug 2022 21:24:26"
"16084","4","-1","Wed, 03 Aug 2022 21:24:26"
"16085","3","-1","Wed, 03 Aug 2022 21:24:26"
"16086","2","227","Wed, 03 Aug 2022 21:24:26"
"16087","5","-1","Wed, 03 Aug 2022 21:24:26"
"16088","4","-1","Wed, 03 Aug 2022 21:24:26"
"16089","3","-1","Thu, 04 Aug 2022 02:51:48"
"16090","2","227","Thu, 04 Aug 2022 02:51:48"
"16091","5","-1","Thu, 04 Aug 2022 02:51:48"
"16092","4","-1","Thu, 04 Aug 2022 02:51:48"
"16093","3","-1","Thu, 04 Aug 2022 02:55:00"
"16094","2","227","Thu, 04 Aug 2022 02:55:00"
"16095","5","-1","Thu, 04 Aug 2022 02:55:00"
"16096","4","-1","Thu, 04 Aug 2022 02:55:00"
"16097","3","-1","Thu, 04 Aug 2022 02:55:00"
"16098","2","227","Thu, 04 Aug 2022 02:55:00"
"16099","5","-1","Thu, 04 Aug 2022 02:55:00"
"16100","4","-1","Thu, 04 Aug 2022 02:55:00"
"16101","3","-1","Thu, 04 Aug 2022 02:55:00"
"16102","2","227","Thu, 04 Aug 2022 02:55:00"
"16103","5","-1","Thu, 04 Aug 2022 02:55:00"
"16104","4","-1","Thu, 04 Aug 2022 02:55:00"
"16105","3","-1","Thu, 04 Aug 2022 02:55:00"
"16106","2","227","Thu, 04 Aug 2022 02:55:00"
"16107","5","-1","Thu, 04 Aug 2022 02:55:00"
"16108","4","-1","Thu, 04 Aug 2022 02:55:00"
"16109","3","-1","Thu, 04 Aug 2022 02:55:00"
"16110","2","227","Thu, 04 Aug 2022 02:55:00"
"16111","5","-1","Thu, 04 Aug 2022 02:55:00"
"16112","4","-1","Thu, 04 Aug 2022 02:55:00"
"16113","3","-1","Thu, 04 Aug 2022 02:55:00"
"16114","2","227","Thu, 04 Aug 2022 02:55:00"
"16115","5","-1","Thu, 04 Aug 2022 02:55:00"
"16116","4","-1","Thu, 04 Aug 2022 02:55:00"
"16117","3","-1","Thu, 04 Aug 2022 02:55:00"
"16118","2","227","Thu, 04 Aug 2022 02:55:00"
"16119","5","-1","Thu, 04 Aug 2022 02:55:00"
"16120","4","-1","Thu, 04 Aug 2022 02:55:00"
"16121","3","-1","Thu, 04 Aug 2022 02:55:00"
"16122","2","227","Thu, 04 Aug 2022 02:55:00"
"16123","5","-1","Thu, 04 Aug 2022 02:55:00"
"16124","4","-1","Thu, 04 Aug 2022 02:55:00"
"16125","3","-1","Thu, 04 Aug 2022 02:55:00"
"16126","2","227","Thu, 04 Aug 2022 02:55:00"
"16127","5","-1","Thu, 04 Aug 2022 02:55:00"
"16128","4","-1","Thu, 04 Aug 2022 02:55:00"
"16129","3","-1","Thu, 04 Aug 2022 02:55:00"
"16130","2","227","Thu, 04 Aug 2022 02:55:00"
"16131","5","-1","Thu, 04 Aug 2022 02:55:00"
"16132","4","-1","Thu, 04 Aug 2022 02:55:00"
"16133","3","-1","Thu, 04 Aug 2022 02:55:00"
"16134","2","227","Thu, 04 Aug 2022 02:55:00"
"16135","5","-1","Thu, 04 Aug 2022 02:55:00"
"16136","4","-1","Thu, 04 Aug 2022 02:55:00"
"16137","3","-1","Thu, 04 Aug 2022 02:55:00"
"16138","2","227","Thu, 04 Aug 2022 02:55:00"
"16139","5","-1","Thu, 04 Aug 2022 02:55:00"
"16140","4","-1","Thu, 04 Aug 2022 02:55:00"
"16141","3","-1","Thu, 04 Aug 2022 02:55:00"
"16142","2","227","Thu, 04 Aug 2022 02:55:00"
"16143","5","-1","Thu, 04 Aug 2022 02:55:00"
"16144","4","-1","Thu, 04 Aug 2022 02:55:00"
"16145","3","-1","Thu, 04 Aug 2022 02:55:00"
"16146","2","227","Thu, 04 Aug 2022 02:55:00"
"16147","5","-1","Thu, 04 Aug 2022 02:55:00"
"16148","4","-1","Thu, 04 Aug 2022 02:55:00"
"16149","3","-1","Thu, 04 Aug 2022 02:55:00"
"16150","2","227","Thu, 04 Aug 2022 02:55:00"
"16151","5","-1","Thu, 04 Aug 2022 02:55:00"
"16152","4","-1","Thu, 04 Aug 2022 02:55:00"
"16153","3","-1","Thu, 04 Aug 2022 02:55:00"
"16154","2","227","Thu, 04 Aug 2022 02:55:00"
"16155","5","-1","Thu, 04 Aug 2022 02:55:00"
"16156","4","-1","Thu, 04 Aug 2022 02:55:00"
"16157","3","-1","Thu, 04 Aug 2022 02:55:00"
"16158","2","227","Thu, 04 Aug 2022 02:55:00"
"16159","5","-1","Thu, 04 Aug 2022 02:55:00"
"16160","4","-1","Thu, 04 Aug 2022 02:55:00"
"16161","3","-1","Thu, 04 Aug 2022 02:55:00"
"16162","2","227","Thu, 04 Aug 2022 02:55:00"
"16163","5","-1","Thu, 04 Aug 2022 02:55:00"
"16164","4","-1","Thu, 04 Aug 2022 02:55:00"
"16165","3","-1","Thu, 04 Aug 2022 02:55:00"
"16166","2","227","Thu, 04 Aug 2022 02:55:00"
"16167","5","-1","Thu, 04 Aug 2022 02:55:00"
"16168","4","-1","Thu, 04 Aug 2022 02:55:00"
"16169","3","-1","Thu, 04 Aug 2022 02:55:00"
"16170","2","227","Thu, 04 Aug 2022 02:55:00"
"16171","5","-1","Thu, 04 Aug 2022 02:55:00"
"16172","4","-1","Thu, 04 Aug 2022 02:55:00"
"16173","3","-1","Thu, 04 Aug 2022 02:55:00"
"16174","2","227","Thu, 04 Aug 2022 02:55:00"
"16175","5","-1","Thu, 04 Aug 2022 02:55:00"
"16176","4","-1","Thu, 04 Aug 2022 02:55:00"
"16177","3","-1","Thu, 04 Aug 2022 02:55:00"
"16178","2","227","Thu, 04 Aug 2022 02:55:00"
"16179","5","-1","Thu, 04 Aug 2022 02:55:00"
"16180","4","-1","Thu, 04 Aug 2022 02:55:00"
"16181","3","-1","Thu, 04 Aug 2022 02:55:00"
"16182","2","227","Thu, 04 Aug 2022 02:55:00"
"16183","5","-1","Thu, 04 Aug 2022 02:55:00"
"16184","4","-1","Thu, 04 Aug 2022 02:55:00"
"16185","3","-1","Thu, 04 Aug 2022 02:55:00"
"16186","2","227","Thu, 04 Aug 2022 02:55:00"
"16187","5","-1","Thu, 04 Aug 2022 02:55:00"
"16188","4","-1","Thu, 04 Aug 2022 02:55:00"
"16189","3","-1","Thu, 04 Aug 2022 02:55:00"
"16190","2","227","Thu, 04 Aug 2022 02:55:00"
"16191","5","-1","Thu, 04 Aug 2022 02:55:00"
"16192","4","-1","Thu, 04 Aug 2022 02:55:00"
"16193","3","-1","Thu, 04 Aug 2022 02:55:00"
"16194","2","227","Thu, 04 Aug 2022 02:55:00"
"16195","5","-1","Thu, 04 Aug 2022 02:55:00"
"16196","4","-1","Thu, 04 Aug 2022 02:55:00"
"16197","3","-1","Thu, 04 Aug 2022 02:55:00"
"16198","2","227","Thu, 04 Aug 2022 02:55:00"
"16199","5","-1","Thu, 04 Aug 2022 02:55:00"
"16200","4","-1","Thu, 04 Aug 2022 02:55:00"
"16201","3","-1","Thu, 04 Aug 2022 02:55:00"
"16202","2","227","Thu, 04 Aug 2022 02:55:00"
"16203","5","-1","Thu, 04 Aug 2022 02:55:00"
"16204","4","-1","Thu, 04 Aug 2022 02:55:00"
"16205","3","-1","Thu, 04 Aug 2022 02:55:00"
"16206","2","227","Thu, 04 Aug 2022 02:55:00"
"16207","5","-1","Thu, 04 Aug 2022 02:55:00"
"16208","4","-1","Thu, 04 Aug 2022 02:55:00"
"16209","3","-1","Thu, 04 Aug 2022 02:55:00"
"16210","2","227","Thu, 04 Aug 2022 02:55:00"
"16211","5","-1","Thu, 04 Aug 2022 02:55:00"
"16212","4","-1","Thu, 04 Aug 2022 02:55:00"
"16213","3","-1","Thu, 04 Aug 2022 02:55:00"
"16214","2","227","Thu, 04 Aug 2022 02:55:00"
"16215","5","-1","Thu, 04 Aug 2022 02:55:00"
"16216","4","-1","Thu, 04 Aug 2022 02:55:00"
"16217","3","-1","Thu, 04 Aug 2022 02:55:00"
"16218","2","227","Thu, 04 Aug 2022 02:55:00"
"16219","5","-1","Thu, 04 Aug 2022 02:55:00"
"16220","4","-1","Thu, 04 Aug 2022 02:55:00"
"16221","3","-1","Thu, 04 Aug 2022 02:55:00"
"16222","2","227","Thu, 04 Aug 2022 02:55:00"
"16223","5","-1","Thu, 04 Aug 2022 02:55:00"
"16224","4","-1","Thu, 04 Aug 2022 02:55:00"
"16225","3","-1","Thu, 04 Aug 2022 02:55:00"
"16226","2","227","Thu, 04 Aug 2022 02:55:00"
"16227","5","-1","Thu, 04 Aug 2022 02:55:00"
"16228","4","-1","Thu, 04 Aug 2022 02:55:00"
"16229","3","-1","Thu, 04 Aug 2022 02:55:00"
"16230","2","227","Thu, 04 Aug 2022 02:55:00"
"16231","5","-1","Thu, 04 Aug 2022 02:55:00"
"16232","4","-1","Thu, 04 Aug 2022 02:55:00"
"16233","3","-1","Thu, 04 Aug 2022 02:55:00"
"16234","2","227","Thu, 04 Aug 2022 02:55:00"
"16235","5","-1","Thu, 04 Aug 2022 02:55:00"
"16236","4","-1","Thu, 04 Aug 2022 02:55:00"
"16237","3","-1","Thu, 04 Aug 2022 02:55:00"
"16238","2","227","Thu, 04 Aug 2022 02:55:00"
"16239","5","-1","Thu, 04 Aug 2022 02:55:00"
"16240","4","-1","Thu, 04 Aug 2022 02:55:00"
"16241","3","-1","Thu, 04 Aug 2022 02:55:00"
"16242","2","227","Thu, 04 Aug 2022 02:55:00"
"16243","5","-1","Thu, 04 Aug 2022 02:55:00"
"16244","4","-1","Thu, 04 Aug 2022 02:55:00"
"16245","3","-1","Thu, 04 Aug 2022 02:55:00"
"16246","2","227","Thu, 04 Aug 2022 02:55:00"
"16247","5","-1","Thu, 04 Aug 2022 02:55:00"
"16248","4","-1","Thu, 04 Aug 2022 02:55:00"
"16249","3","-1","Thu, 04 Aug 2022 02:55:00"
"16250","2","227","Thu, 04 Aug 2022 02:55:00"
"16251","5","-1","Thu, 04 Aug 2022 02:55:00"
"16252","4","-1","Thu, 04 Aug 2022 02:55:00"
"16253","3","-1","Thu, 04 Aug 2022 02:55:00"
"16254","2","227","Thu, 04 Aug 2022 02:55:00"
"16255","5","-1","Thu, 04 Aug 2022 02:55:00"
"16256","4","-1","Thu, 04 Aug 2022 02:55:00"
"16257","3","-1","Thu, 04 Aug 2022 02:55:00"
"16258","2","227","Thu, 04 Aug 2022 02:55:00"
"16259","5","-1","Thu, 04 Aug 2022 02:55:00"
"16260","4","-1","Thu, 04 Aug 2022 02:55:00"
"16261","3","-1","Thu, 04 Aug 2022 02:55:00"
"16262","2","227","Thu, 04 Aug 2022 02:55:00"
"16263","5","-1","Thu, 04 Aug 2022 02:55:00"
"16264","4","-1","Thu, 04 Aug 2022 02:55:00"
"16265","3","-1","Thu, 04 Aug 2022 02:55:00"
"16266","2","227","Thu, 04 Aug 2022 02:55:00"
"16267","5","-1","Thu, 04 Aug 2022 02:55:00"
"16268","4","-1","Thu, 04 Aug 2022 02:55:00"
"16269","3","-1","Thu, 04 Aug 2022 02:55:00"
"16270","2","227","Thu, 04 Aug 2022 02:55:00"
"16271","5","-1","Thu, 04 Aug 2022 02:55:00"
"16272","4","-1","Thu, 04 Aug 2022 02:55:00"
"16273","3","-1","Thu, 04 Aug 2022 02:55:00"
"16274","2","227","Thu, 04 Aug 2022 02:55:00"
"16275","5","-1","Thu, 04 Aug 2022 02:55:00"
"16276","4","-1","Thu, 04 Aug 2022 02:55:00"
"16277","3","-1","Thu, 04 Aug 2022 02:55:00"
"16278","2","227","Thu, 04 Aug 2022 02:55:00"
"16279","5","-1","Thu, 04 Aug 2022 02:55:00"
"16280","4","-1","Thu, 04 Aug 2022 02:55:00"
"16281","3","-1","Thu, 04 Aug 2022 02:55:00"
"16282","2","227","Thu, 04 Aug 2022 02:55:00"
"16283","5","-1","Thu, 04 Aug 2022 02:55:00"
"16284","4","-1","Thu, 04 Aug 2022 02:55:00"
"16285","3","-1","Thu, 04 Aug 2022 02:55:00"
"16286","2","227","Thu, 04 Aug 2022 02:55:00"
"16287","5","-1","Thu, 04 Aug 2022 02:55:00"
"16288","4","-1","Thu, 04 Aug 2022 02:55:00"
"16289","3","-1","Thu, 04 Aug 2022 02:55:00"
"16290","2","227","Thu, 04 Aug 2022 02:55:00"
"16291","5","-1","Thu, 04 Aug 2022 02:55:00"
"16292","4","-1","Thu, 04 Aug 2022 02:55:00"
"16293","3","-1","Thu, 04 Aug 2022 02:55:00"
"16294","2","227","Thu, 04 Aug 2022 02:55:00"
"16295","5","-1","Thu, 04 Aug 2022 02:55:00"
"16296","4","-1","Thu, 04 Aug 2022 02:55:00"
"16297","3","-1","Thu, 04 Aug 2022 02:55:00"
"16298","2","227","Thu, 04 Aug 2022 02:55:00"
"16299","5","-1","Thu, 04 Aug 2022 02:55:00"
"16300","4","-1","Thu, 04 Aug 2022 02:55:00"
"16301","3","-1","Thu, 04 Aug 2022 02:55:00"
"16302","2","227","Thu, 04 Aug 2022 02:55:00"
"16303","5","-1","Thu, 04 Aug 2022 02:55:00"
"16304","4","-1","Thu, 04 Aug 2022 02:55:00"
"16305","3","-1","Thu, 04 Aug 2022 02:55:00"
"16306","2","227","Thu, 04 Aug 2022 02:55:00"
"16307","5","-1","Thu, 04 Aug 2022 02:55:00"
"16308","4","-1","Thu, 04 Aug 2022 02:55:00"
"16309","3","-1","Thu, 04 Aug 2022 02:55:00"
